TransactionID,UserID,Amount,Timestamp,MerchantCategory,TransactionType,DeviceID,IPAddress,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,FraudFlag,PhoneNumber,BankName
255224772397,80c14345-6660-4887-9425-76ec9de64e44,3358.77,2024-05-28 06:25:14,Entertainment,P2M,1069e436-b813-405a-a6e5-ffab7a6a7e17,145.192.61.232,-6.5663475,71.533956,8045.41,5/day,True,True,False,1,False,6156630105,Axis Bank
915848156074,bb38cebc-b680-4b44-80c6-10eebeec889e,1378.52,2024-06-03 11:11:15,Groceries,P2P,622b1dcd-137c-4ed4-8c4a-4135d426acff,140.197.126.207,-89.1370815,-105.481885,6092.3,5/day,False,False,False,2,False,00542042648,Bank of Baroda
420398500451,c9a4bfa4-c60a-47e7-8e13-606bbe42cc13,7383.39,2024-04-11 04:33:30,Travel,P2P,b3980e39-d483-4e0e-a0d5-6c935b9d1517,163.86.134.248,-65.764311,-140.306898,5567.35,5/day,True,False,True,1,False,+917403785053,Bank of Baroda
966589953099,4aca7d6b-bdf4-4cd1-83b4-7af96501fa88,8074.36,2024-03-27 09:30:03,Entertainment,P2P,79fbd3ff-2f4b-46e9-b67d-2146d2ec0ca9,151.27.76.167,88.1707215,-103.280431,4697.86,5/day,False,True,False,3,False,5749038965,Kotak Mahindra Bank
256797534305,7badcc1a-04dd-4512-bef5-e68fe72c2922,7849.04,2024-06-06 21:18:57,Clothing,P2P,ccb236d8-b12a-41f3-a648-a0fcf3ced1f5,185.118.124.165,19.0735835,-40.009444,1294.09,3/day,False,True,False,4,True,+917973644532,Axis Bank
792930317967,3d9b3464-58ae-4841-be8b-21cd92dc260a,6692.14,2024-04-27 11:19:31,Electronics,P2P,4827bdd6-6c5c-4fb3-8a6e-170a5cb9a18c,187.143.2.206,-1.0710665,-149.311173,8250.97,3/day,False,True,False,0,False,+910499084214,Bank of Baroda
865398674414,0c22ec9e-e386-4856-9e6a-73f1362f007b,8609.63,2024-06-15 11:29:33,Clothing,P2M,78f87325-ee62-4194-b692-4f2072baad02,170.91.148.113,-26.598536,57.576890,3152.89,5/day,False,True,False,1,False,09341100204,HDFC Bank
166136012564,7de369f8-61ae-4fd3-a1df-9b456f5ac3bb,8974.56,2024-05-01 14:34:43,Utilities,P2P,11f24ec8-cda9-473e-afeb-e721cb32e305,176.178.172.186,27.994653,22.370631,8044.36,3/day,True,False,False,0,False,2735989643,Axis Bank
871295679486,13f078c3-e15d-41d0-a03d-457d8a6e162e,6339.23,2024-06-21 03:15:13,Clothing,P2M,a7e38ab8-9282-41e2-8a6e-5727ed24dc5f,152.0.105.3,73.6834805,-44.916239,8948.48,1/day,True,False,True,3,False,+917301885081,Axis Bank
182439826497,ef2f4fd7-068c-49d3-8a57-d1b9cd0637a6,8968.42,2024-07-01 16:33:09,Electronics,P2M,fe8adfbd-7ae5-4b9c-823a-11028bdfd475,112.141.227.86,58.6381935,-59.272571,3163.6,1/day,False,False,False,4,False,4169944639,State Bank of India
204149329488,f70dae23-71ba-4c5b-8f54-f651d101b19e,3549.66,2024-02-11 23:29:12,Travel,P2P,79a96664-deed-4a99-9268-90458df96f02,157.116.135.118,31.062213,-119.129074,2797.3,1/day,False,False,True,0,False,+919921420635,State Bank of India
323242173200,94cbdeef-3b39-4b6f-a74b-3a0bac0f190c,6108.53,2024-01-25 02:08:42,Restaurants,P2P,3aed1701-ff50-4caf-b3ff-849170aa16d1,146.219.185.202,-69.3092835,-33.934861,1338.09,1/day,True,False,False,0,False,7063551503,ICICI Bank
651601193029,f75b4043-7675-42bc-8943-28eb46067491,3608.6,2024-05-14 09:03:33,Clothing,P2M,a0051ef1-c8bf-4d8b-aee0-9b7cec60f055,214.126.239.128,36.748104,-151.030460,8930.56,5/day,False,False,False,2,False,03366755505,Kotak Mahindra Bank
527566133111,fbce7a31-5ee9-4f50-aa3f-5011e682ce88,7673.83,2024-04-11 10:25:22,Electronics,P2M,2b63e7cc-1ddd-4937-a107-08a916dbebf5,102.176.195.124,22.6347255,131.708502,4590.3,5/day,True,True,False,2,False,+919756221892,Axis Bank
857450691706,13ba1d8f-abd6-4424-be29-2b79189a6808,2827.93,2024-07-30 18:37:54,Entertainment,P2P,01031cc6-1b1e-4bff-8127-6caaf83eb033,184.206.12.122,49.6010605,58.592745,4909.49,3/day,False,False,True,3,False,+910342737644,Bank of Baroda
858509884192,01ce1b77-ebce-431f-ab7f-132690e7362f,8917.06,2024-02-07 13:39:18,Groceries,P2P,0e9e45cf-ede5-4aa4-954d-10d2b6b6c58b,212.116.197.97,-72.1536345,-74.653778,1438.56,5/day,False,True,False,0,True,+917992126177,HDFC Bank
333202864609,91bb3636-e360-4f27-8126-00513c3b2d99,38.49,2024-06-28 14:31:53,Travel,P2P,d6eadc08-3033-4fe6-a257-b97cc0ed3c52,139.182.169.146,-61.0550045,148.730874,2893.95,5/day,False,False,False,4,True,07557018601,Bank of Baroda
934198885494,db7bd3cb-c913-4e9c-9e5d-31432f1edb64,1368.4,2024-03-25 12:19:52,Travel,P2P,2d98490b-e154-4006-bcb9-cc09219df0b0,221.195.12.168,8.481446,-122.220069,5095.47,5/day,True,False,False,4,True,+917928661516,Bank of Baroda
342305672167,e8576466-ca3f-4228-91c5-7cf36ab1d194,5010.37,2024-02-17 22:39:00,Electronics,P2P,0a761e13-5bc3-43d1-8505-4ec283186753,159.255.195.22,-73.037002,-51.536562,8381.76,1/day,False,True,True,1,False,3600876295,Axis Bank
516408421262,4adf9eaf-93c6-47bf-b511-8b46b794f10d,4833.26,2024-04-19 10:12:43,Utilities,P2M,0d771e68-46e1-40a0-813a-224184983854,42.67.52.166,80.1572805,126.040747,7724.55,3/day,True,False,True,1,False,04889596819,Kotak Mahindra Bank
559198310908,8deb676b-6bb3-43a5-838a-5060a734cfb1,1527.32,2024-04-21 16:13:29,Entertainment,P2P,e5ccead9-4eab-4c8b-9f60-fdb5f8f0b7d0,181.183.110.109,24.1062055,165.041047,480.81,3/day,False,True,True,2,False,1705337101,Kotak Mahindra Bank
159179745513,f721a96a-7302-4bc8-9a12-b75020f5ca89,9001.17,2024-07-23 01:33:30,Electronics,P2M,659dd70a-1bf7-46a1-b344-28d7ff6294f7,26.56.35.237,42.137224,-84.807532,1284.56,5/day,False,True,True,3,False,07868871592,Kotak Mahindra Bank
904221068833,e6ea98f1-7972-4a19-a625-71c554b5099b,8930.51,2024-06-07 06:01:33,Utilities,P2M,61aefb32-1771-4743-af16-b430ccaa4d0d,109.12.94.228,23.6109445,-39.218186,307.85,3/day,True,True,True,1,False,05451112259,HDFC Bank
150440206427,7bb233a0-574c-46fa-b3d5-91809b433975,6379.92,2024-04-28 22:54:17,Electronics,P2M,201a3d0b-9608-45a3-9d8e-fc336c827c97,1.152.242.50,-3.2638415,-15.520499,8836.47,5/day,False,False,False,4,False,6056338140,State Bank of India
655906544480,71a0c2d4-2f4a-4b68-b6bd-cf0809772756,8856.16,2024-02-08 04:02:03,Groceries,P2P,4be50dc4-e79d-47d9-880e-70920b3e77a0,44.159.59.141,-88.3425535,-85.115145,9370.87,5/day,True,False,True,0,False,0925703411,State Bank of India
400031722044,85eef316-de70-41b4-bcc3-d8622e5d4c2a,3248.19,2024-04-18 10:53:40,Groceries,P2M,0c2520a4-2062-4ded-93dc-94b45c172257,185.73.67.252,75.1348875,-132.804717,7430.6,1/day,False,True,True,0,False,0334158476,ICICI Bank
965824783921,42b3941c-87f2-4236-adb1-6154bbeed7ec,3949.93,2024-05-03 10:59:49,Travel,P2M,00e1e6d1-b16c-426b-b535-021facc99870,175.27.238.26,83.131894,-47.280674,6097.29,3/day,False,True,True,4,False,9113533002,Axis Bank
448105034562,79aa4cf3-55a3-4869-9dcb-be3b61f9d545,4609.98,2024-01-01 06:25:16,Groceries,P2M,ff538cd1-6ac3-4348-adff-48a650d6a7d4,191.42.227.213,-25.647332,169.996435,7930.0,3/day,True,False,False,4,False,02409660279,HDFC Bank
294420455873,efe23116-0066-41b8-8d34-9f6550cabfc7,8358.41,2024-01-26 11:54:11,Travel,P2P,c363a42a-a428-4db7-9185-9bb9e5e0c24f,195.38.221.3,0.842388,-127.737594,6047.51,3/day,False,True,True,3,True,05458065571,HDFC Bank
884082223977,288bad5a-16da-40a5-8451-78c4386a3009,4555.1,2024-04-27 09:59:08,Travel,P2P,f063b7d6-31cb-453d-b7a5-1466cbaf8f53,53.150.69.53,29.6768835,11.205638,9731.49,1/day,True,False,True,4,False,04307453382,Kotak Mahindra Bank
795606227030,9f23b9ec-e8ef-4161-89ad-bf426d118ffa,8327.82,2024-02-15 12:05:57,Groceries,P2M,46751667-3ba1-4dee-ae8a-c6001b92a8dd,109.27.161.41,53.7670815,-13.722277,8763.01,1/day,True,True,True,4,False,+917026567440,Bank of Baroda
665947064607,0bffd05e-e621-454d-8ab3-f822c9c55eb6,7337.56,2024-05-07 02:21:50,Clothing,P2M,723bdf5a-e331-4b16-b0ab-3f8369f8577d,200.73.54.9,21.043952,88.444696,7301.67,1/day,False,False,False,3,False,08103829479,Kotak Mahindra Bank
970633916609,e75a21d9-3234-46ab-ad6d-80ffbdfbd01d,9298.81,2024-02-18 14:52:23,Restaurants,P2P,a829ca7c-90d8-4034-a934-66daf779ccbc,103.70.12.168,57.573826,65.931094,179.93,5/day,True,True,False,1,False,+912680137421,Bank of Baroda
839238652568,1fcf56a4-4284-49fc-bb2d-5200f2c5b751,9200.72,2024-06-09 20:51:41,Utilities,P2M,6c963638-4f44-4851-b5bd-7432f368f9bb,193.118.202.48,80.156236,-57.743100,8676.93,1/day,False,True,False,0,False,+912630135275,ICICI Bank
262178076044,e995c4c9-df32-47bc-8a76-6972dd9255d5,6190.04,2024-04-02 12:18:31,Clothing,P2P,d837117a-f6a0-477e-8304-74599f3e56e1,46.202.114.236,1.129247,-161.130590,2793.96,5/day,False,True,True,3,False,+911153568766,Axis Bank
354094595286,248caf3d-adf0-4590-b74f-c700a74e8713,1562.96,2024-07-09 21:24:52,Groceries,P2P,55cb8d71-d07d-458a-b696-b37fe1365d83,155.182.106.151,60.732306,-157.909458,3639.06,1/day,True,True,False,4,False,+911310965177,ICICI Bank
684520499624,f0bdee6d-534b-41c3-b995-75cd114634c3,827.37,2024-07-08 04:17:07,Travel,P2M,2da18f01-783e-4128-8657-6dd6fd351093,19.161.173.15,25.5564715,-127.439415,903.78,5/day,True,True,True,4,False,2082247636,Kotak Mahindra Bank
642457069010,d634b0b7-7742-46d2-b55c-61af3abbe4c9,3985.39,2024-01-01 22:21:25,Utilities,P2P,8b249b8b-3c12-4049-8c3b-ca386cb08b14,87.23.180.137,-68.4486095,-136.955912,6048.31,3/day,True,True,True,4,False,01033700277,ICICI Bank
893844203590,4f3f5645-3550-4651-9998-3583361d0010,1351.38,2024-05-24 01:49:47,Restaurants,P2M,0aa9b24c-3e5c-4b1a-89ba-115948e135c1,32.103.200.146,-84.139369,61.209371,2541.69,3/day,True,False,True,2,False,5345231772,Bank of Baroda
421999092591,6c7a9cec-5ec4-4dac-9398-dff5ec5c744b,8045.93,2024-02-21 15:35:29,Entertainment,P2P,91654991-20e0-4a78-871a-553d68cd86e8,199.60.42.114,72.078239,-79.074395,6597.93,5/day,False,True,False,0,False,+912239252152,Kotak Mahindra Bank
369177543956,5b5581da-1335-45c4-a755-8c6782be5910,3038.67,2024-01-11 02:19:38,Groceries,P2M,fde01d4c-9bc0-4ef0-afd3-c4793c0bd2c7,136.223.250.61,-76.2613245,-13.505967,6814.7,3/day,True,False,False,4,False,+912091401943,Kotak Mahindra Bank
141933874736,047e6f0c-d476-4a0f-86e2-3cc484a48d53,8876.17,2024-04-06 12:22:36,Clothing,P2M,ed667778-931e-44e9-8255-6b870b9e0d5d,217.175.140.224,51.725999,-22.984229,2054.26,1/day,False,True,True,2,False,+913735656596,Bank of Baroda
210454934160,6af9868f-d292-42d9-8e7d-dc9092b486f2,6648.99,2024-07-09 16:56:23,Electronics,P2P,2552eb3c-822c-4b3a-9fa3-5e9747cd7663,148.194.148.251,-83.801052,-86.967091,8718.59,1/day,True,False,False,3,False,+918079689697,State Bank of India
789491289088,ee5a18e8-6532-4757-af34-9e16023070f9,7666.36,2024-02-05 14:42:29,Travel,P2M,dbb58ac4-5bed-49ab-904b-a5043cf07cde,117.200.26.34,-63.2859015,42.197733,1335.34,1/day,True,False,True,2,False,7096746986,Axis Bank
995314114521,fe4accf0-4b6a-4ad2-8d48-73a5f3dba633,6321.71,2024-07-15 02:08:28,Travel,P2M,22cd8f36-b7f2-4a4e-88d0-f2335b96e3be,149.89.209.19,-89.1620455,22.576740,5625.52,1/day,True,False,False,2,True,6621683519,Bank of Baroda
889260229718,aa588f5b-1f93-45ad-b4f3-8b5e7397f243,490.65,2024-03-17 22:38:37,Groceries,P2P,81597da7-15a2-456c-99ad-1f513f2e908e,83.208.208.82,-18.2069295,-20.511992,4867.47,3/day,True,True,False,2,False,+914704671724,ICICI Bank
611158416639,cd885579-2a92-4608-8987-768addd57867,3581.91,2024-03-17 03:12:29,Clothing,P2M,039951f5-4176-4450-9b3f-94efe8186a4f,36.87.136.183,80.176181,-103.986803,2316.75,1/day,False,True,True,4,False,0930603026,Kotak Mahindra Bank
278342492492,5c0a6368-9179-4386-a119-099e3b698ddb,601.15,2024-07-23 16:34:19,Travel,P2M,82020bd1-a179-49a4-97bd-54c4ad4e1b37,171.235.200.41,63.675646,117.964979,440.14,5/day,True,False,True,0,False,+918271305895,State Bank of India
716058307185,304418ad-f045-4877-823c-77d0296202ad,7423.26,2024-05-13 00:29:22,Travel,P2P,0e623383-67df-45e2-9f00-bbe66c3fc1a2,23.128.49.208,-18.850931,-75.175787,9345.13,5/day,False,False,False,2,False,02650332491,State Bank of India
568062985021,6119c422-0578-4174-808f-d73fce2a2d5d,1210.8,2024-06-27 16:17:46,Groceries,P2P,7bb0db68-28fe-41d0-8b61-feae51416ad7,119.190.154.149,-77.6891295,-116.898710,4168.84,3/day,False,True,True,3,False,+912057099381,ICICI Bank
910584484773,01ffc336-354d-4162-8faf-ca67414a471f,5835.9,2024-07-17 21:48:18,Restaurants,P2P,8b767eb1-9eba-432f-a31b-4370f2c8eedd,30.216.108.19,-19.928414,112.085392,3785.21,1/day,False,True,False,0,False,+910073260770,Bank of Baroda
474293239183,0c7a834d-d084-4acd-ae6e-b075d41db43d,2683.73,2024-05-14 12:21:33,Electronics,P2P,6b2650a5-6f64-416c-a9d8-2578f289bfb2,136.209.170.165,77.5028155,-165.373847,9035.72,3/day,False,False,True,1,False,+918825849342,Bank of Baroda
496910429157,d726f78c-087a-4692-baec-18f1e0cb0b7d,5653.42,2024-03-14 17:38:08,Entertainment,P2P,d9371b92-7a21-4115-8128-1d1bf9c10824,10.239.185.192,0.036280,106.051265,4698.77,1/day,False,False,True,1,False,07343133417,Axis Bank
630369500726,ef75f580-233c-449c-86af-5c5771050de8,97.07,2024-04-07 00:49:53,Utilities,P2P,2786e28c-4aa7-49b3-b6af-a0e4e0dfb2d1,132.182.43.98,-86.583040,35.038257,3009.24,3/day,False,True,False,4,False,+913499443782,Bank of Baroda
651373653368,ab67dfbf-e287-4c33-bcdf-343d3ee6ba4c,7035.49,2024-02-14 17:07:05,Entertainment,P2P,6c7f35a4-0708-4260-af3d-ad8a6d3a5da0,223.29.218.195,5.183875,-71.873253,3711.65,5/day,False,True,True,2,False,+913702490027,HDFC Bank
653509454369,35a96db4-d555-43c9-859a-00ba473b3c41,3138.84,2024-07-11 00:00:04,Groceries,P2P,ffec28ed-b7ee-4dff-a874-0c5eaac99509,136.19.10.199,-8.253261,65.810776,4138.34,3/day,False,False,False,1,False,0642756854,ICICI Bank
599060120087,6b519cf2-664a-49a6-8071-a54704cbe768,7518.05,2024-03-14 14:13:47,Electronics,P2M,6530eeed-20e2-463f-91bf-da09e2ad945d,167.249.78.55,-8.842405,4.629563,1870.81,3/day,False,True,False,4,False,06639128363,Axis Bank
847062263303,798b54ca-d59c-43b6-bbbd-281c4322254b,2924.85,2024-06-20 04:33:01,Utilities,P2P,db0d889f-c5cb-4447-92de-bdbc1bb73ee5,125.23.254.154,73.0722615,122.688667,4877.88,3/day,False,True,False,2,False,9085125047,ICICI Bank
719126852951,3aaa5f21-b999-42a5-a0de-e7f46d929d29,6566.35,2024-01-27 18:34:28,Electronics,P2M,49292b86-9e83-49ab-afdc-83910caf5f30,76.105.9.69,-27.516645,-9.799752,4148.36,5/day,False,False,False,3,True,06300609218,Bank of Baroda
875509028360,308e6c80-d3e7-4ce6-aa07-8f0bfc888be5,5028.86,2024-06-26 21:38:33,Travel,P2M,756d63d7-76ba-4e8b-bf1b-c4028c49a993,68.113.50.79,25.3716655,-116.670730,89.18,5/day,True,True,True,1,False,02228752739,Kotak Mahindra Bank
958440632527,110742f5-8ced-44c1-8b2d-962ef22c443e,3758.86,2024-02-01 02:48:01,Clothing,P2M,f2ca7f22-1308-463b-9a32-146d0b5356a8,11.186.169.158,46.394107,70.289465,9381.99,5/day,False,True,False,4,False,08114245909,ICICI Bank
936621741451,d99d16f5-d372-4a1d-8725-44405d3623a8,5106.76,2024-06-20 08:47:03,Clothing,P2M,5df523d8-5c5f-4a24-be85-dd5c83adf932,212.45.185.215,9.5550185,-82.328464,58.59,3/day,False,True,False,1,False,+914407552368,Bank of Baroda
865489039700,586fe217-57b8-4b99-917d-ff048f1ebf5d,3025.03,2024-01-27 08:07:11,Entertainment,P2P,19e1e079-43fd-4c2a-a28a-ae2b373292e2,178.35.219.155,-85.534863,118.889759,476.92,3/day,True,False,True,1,False,00710487508,ICICI Bank
963207966722,71231a96-1330-4c96-ae94-829c120f251b,8415.17,2024-01-12 02:29:18,Clothing,P2P,c6066450-a183-4529-8d05-312947d3c1f0,79.43.108.26,-57.6126395,44.436559,2646.6,3/day,True,True,False,2,False,+919833770398,Axis Bank
672027631267,0a469f18-c568-4f59-9ff1-ace0b84402f0,4452.01,2024-05-28 04:09:14,Groceries,P2P,4f166e10-3d41-4ccb-98c7-ac17308888ba,43.208.79.157,16.322662,135.325731,9196.64,5/day,True,False,False,4,False,3104603293,Bank of Baroda
304169568972,d40ef96d-22e0-4046-aba9-213e034f440e,6776.68,2024-04-28 01:50:22,Groceries,P2M,b7cc1681-1cac-4df8-98d1-560ea9ba9b07,218.190.212.144,16.580048,-26.574048,7651.6,3/day,True,False,False,1,False,9217732762,Kotak Mahindra Bank
723208916596,81c564dd-c53c-4a23-8a0e-2e5246ea3c71,1391.14,2024-01-17 11:26:49,Groceries,P2M,ddddac82-1cd7-4856-aab4-73f9d245f649,109.72.130.108,59.0499495,-156.169908,8246.89,1/day,True,False,True,1,False,+915489874473,Axis Bank
510752848837,01ac978e-0727-497c-bf0f-eba3860118b5,2435.77,2024-03-25 05:25:30,Clothing,P2P,4491722b-b331-40fd-9148-62b147340274,207.25.42.166,25.5622435,152.210134,5233.09,1/day,True,False,True,1,False,09701780369,HDFC Bank
789676806669,d02c5dbc-8bff-4e71-928f-fe612f35fa79,168.66,2024-01-06 17:41:53,Entertainment,P2P,a9d79563-3174-4194-890e-843d66f679a5,115.212.231.250,-66.0663175,-74.431738,1173.25,1/day,True,False,True,4,True,0860438046,HDFC Bank
753534888207,9728625a-f54a-443c-b2d4-aa490f23c977,9716.3,2024-06-26 04:04:50,Entertainment,P2P,6d04e4c9-644b-42ad-831b-c392e9a10f46,5.236.15.253,-83.047172,-29.778527,7203.23,1/day,False,True,True,4,False,+917194952503,ICICI Bank
341935744227,19ae334c-d753-4fb5-adf7-3fbb0d58d833,1480.58,2024-02-28 10:58:01,Travel,P2P,59d7894c-dca4-437d-b182-145180ced979,109.188.28.202,19.678761,-87.572151,6545.42,5/day,True,False,False,4,False,+915934287164,Axis Bank
538057183027,4866f39a-73d7-4612-8b0a-94315f3d17d7,6160.48,2024-04-27 21:53:15,Entertainment,P2M,abeccb9d-9b69-48e2-9669-4ab5ae5e0d43,215.41.205.244,-58.631437,27.091209,6361.65,1/day,False,False,True,4,True,01041375495,ICICI Bank
905093924890,e8ac1bcd-b20f-4101-a65d-eb445717bc6c,6104.98,2024-06-20 09:47:38,Travel,P2M,ba3a16ef-fd49-48df-b26a-fcd07b828e50,107.62.138.166,46.9038855,-145.348233,9159.21,5/day,False,True,True,3,False,03142757838,HDFC Bank
705287179956,2b5a47fe-8538-487b-b106-9cc1a7eb1a09,483.33,2024-07-07 13:36:02,Utilities,P2P,10cb78da-fe21-4595-8730-f39f69869753,178.5.23.250,80.3830315,162.963634,5611.21,1/day,False,False,False,3,False,2815369449,Kotak Mahindra Bank
318723192719,d214ce33-b80c-4024-93e2-a2836da950f8,6875.57,2024-05-11 15:36:20,Clothing,P2P,d39008db-79da-4230-b6d4-f5c89da7ba96,145.20.218.223,-79.098745,-70.877155,5334.57,1/day,False,True,False,3,False,+910023051517,Kotak Mahindra Bank
693052817191,22da7df0-e143-4415-aeea-70a2c603fa9a,1407.52,2024-05-23 20:53:22,Entertainment,P2P,d18ec2d6-717a-4fcd-afc9-531fc6a922e3,128.168.0.26,-9.4150305,-127.401360,9475.4,1/day,False,False,False,3,False,1261552032,Axis Bank
161916192857,a2555732-9a62-45b5-8872-612cb126c4aa,7772.06,2024-02-24 21:49:32,Entertainment,P2M,7ae41dde-3b2f-4bd5-9617-09556d48ca98,72.18.58.57,-76.7742385,100.167698,3655.09,3/day,True,True,False,0,False,1612263329,ICICI Bank
904194653388,1ca9cc82-8573-42b3-a999-57e4e3a742b7,7599.46,2024-01-12 19:04:35,Electronics,P2P,621b47c8-c85c-4171-8edf-685048d887d4,143.200.113.68,72.4248985,-92.240325,9783.09,1/day,True,False,True,1,False,03243376235,State Bank of India
353850582641,ae05f784-80e4-448e-9e7c-107dd2601bf2,4249.53,2024-02-29 05:10:20,Groceries,P2P,9f5be632-8bb8-4935-94d7-e2d12be4b1b4,72.192.64.242,-89.8756725,-97.245572,8858.54,1/day,True,True,True,1,False,1909247445,State Bank of India
864405144729,5e851460-ee40-421c-8933-5e5c7d2a1864,9744.41,2024-02-03 17:11:21,Restaurants,P2M,d01518d6-61ef-4ed7-8dad-7e4d05969363,20.112.175.19,0.353702,-158.899557,7333.89,3/day,False,True,True,1,False,+912040725288,State Bank of India
243491377435,2d9447e9-fd28-44bc-b1c0-4c13979d5a03,8023.0,2024-03-13 01:51:18,Utilities,P2M,e0f15a93-2ccf-4738-95e6-e064569e7298,81.139.122.42,7.838310,-178.884730,5752.4,3/day,False,False,True,2,False,05615188047,Kotak Mahindra Bank
199520330411,74f6bd4d-fd1c-46b9-9327-43804aa87689,6466.52,2024-03-17 15:51:06,Clothing,P2M,c6689864-2e95-4233-9b86-df7980d1434f,51.202.125.77,-23.4457105,-83.872996,6428.23,1/day,True,False,True,3,False,02310571765,Bank of Baroda
877967334275,5a37b658-30a2-4f32-872e-1b3cdc3e4abf,8872.51,2024-02-27 02:54:31,Restaurants,P2P,b3000789-2b00-40ee-b4d9-dd3e205f6fed,169.190.163.133,10.9930475,169.639096,3327.9,5/day,True,True,True,1,False,+912217577111,ICICI Bank
207465075577,23a0ef4c-38c7-435e-bc13-0535ec026ab5,3106.99,2024-03-31 22:37:21,Clothing,P2P,28d4b0b1-b259-4791-8d0a-2b3bd0348795,194.108.15.219,52.4991525,20.967165,4960.5,5/day,False,False,True,3,False,+916907558812,Bank of Baroda
126497530659,6068a6f8-dd30-411b-97fa-f1fd01fcbe82,5973.1,2024-07-17 14:44:25,Groceries,P2P,f3d98360-d9a7-4a40-a020-84c5452ac4af,23.167.47.90,43.425537,49.912892,6825.78,5/day,False,False,False,3,True,+914715025838,HDFC Bank
928075567104,3a422171-9662-4a49-8762-956ad98ae903,5151.11,2024-06-17 15:19:17,Restaurants,P2M,8954ffbd-e073-4b4e-8d89-79637d0d6042,61.166.131.124,-6.1633675,-139.611552,1986.26,3/day,False,False,False,4,False,+918891918371,HDFC Bank
341323150741,caff5da2-817f-49d6-a9cc-1fe2977f6eb0,6756.48,2024-07-26 05:23:34,Entertainment,P2P,abf1fbe2-b9b1-40f8-ac8c-117addcc1f2f,189.231.245.54,-0.7900295,138.409008,9253.88,5/day,False,True,False,2,False,05309078865,ICICI Bank
691036907966,bf85237e-cfc9-472f-b2da-bd032d472c17,6940.73,2024-05-11 04:51:50,Clothing,P2P,18512ecb-9d4b-498c-a06e-617129091966,164.238.253.169,44.246732,173.781013,4929.78,3/day,True,False,True,2,False,6794084241,Bank of Baroda
345398125121,5e880ca8-e231-41de-be3f-437723effcce,7558.13,2024-02-17 18:19:12,Travel,P2M,f35e1f80-284c-417c-8013-d5475b36ce76,107.246.103.65,-47.090968,169.860333,611.04,5/day,True,True,True,0,False,00765088546,Axis Bank
412066234507,e07caaf3-8c99-4465-83a6-269633666e7e,8789.64,2024-06-29 19:50:05,Travel,P2P,2be28c7c-6ce2-47ad-ab0b-186544b7cee3,83.249.110.34,-13.1289505,9.912036,5882.93,3/day,True,False,False,4,False,+912358687079,HDFC Bank
814201661386,1ba8b04c-0d22-4609-a939-10994137df9d,2738.78,2024-05-22 21:03:37,Clothing,P2P,fb3293b2-c08c-4b04-8dc4-3712116143f8,112.238.200.145,0.6894605,-149.313203,8744.46,1/day,True,True,False,0,False,08838779055,Bank of Baroda
176778387591,88d1ba94-861a-4850-9a50-0faff538cced,69.35,2024-07-03 07:35:45,Restaurants,P2M,3071e884-e5a5-4d0a-a08a-9af2e2c38bfb,102.230.190.131,84.2006005,-41.701960,9404.28,3/day,False,True,False,3,False,+916197440677,Axis Bank
911038853570,f9d7de68-4e2a-4c4d-a3b0-2e00af23fa76,2611.07,2024-04-20 18:44:07,Clothing,P2P,d7a380df-3868-4b68-b939-9cb63bc75b01,90.132.161.182,7.6852485,-17.950572,4483.37,5/day,True,False,True,2,False,01850021651,Bank of Baroda
195213875299,34808a4b-7b59-45c5-8c6e-903b1bcd89a8,8776.31,2024-05-27 15:11:26,Restaurants,P2M,109196a6-cb63-4825-96c1-a0415ee47ff8,178.170.89.191,21.888448,9.723236,8583.06,5/day,False,False,True,2,False,+919287824009,HDFC Bank
110262704551,b75d6188-0877-4b60-968a-74d224cf1bfa,5348.83,2024-03-02 10:10:49,Restaurants,P2P,ab07a340-6e0f-442d-a6dc-e017eeaa149b,74.246.110.126,-13.537501,-75.634634,640.35,1/day,False,False,False,0,False,+916021664095,Bank of Baroda
955243387311,0468998a-e740-49d2-8c4f-d3cbc7679e7c,1458.72,2024-02-07 16:00:11,Travel,P2M,2a54940b-34f1-4a1d-936e-0cc52eabd757,16.75.89.10,3.3911125,52.338194,4568.32,3/day,False,True,False,0,False,1977700937,Kotak Mahindra Bank
477490391313,d04f67e7-151e-420b-8a7b-06950b15197e,7217.97,2024-05-28 01:25:01,Electronics,P2P,d673d3f1-a69a-4e4e-84d1-8d2f5f420ac8,52.84.195.232,52.6316005,-117.349778,6900.34,3/day,True,True,True,0,False,04022961263,ICICI Bank
300150132550,7f55a887-fdc2-41ee-9ea1-7673a5609fd2,2852.99,2024-05-19 15:09:17,Groceries,P2P,dfdf031f-28e8-4925-ab4e-67b65d357529,108.15.78.195,-31.968577,-67.537238,1103.36,3/day,False,True,False,2,False,4306324945,Axis Bank
929092076572,2d9703d0-5d50-4cc0-a27e-c55b1accb932,9039.31,2024-04-21 20:11:28,Electronics,P2P,73ea7f9d-4c22-4344-9858-3b931310a0bf,83.37.34.50,84.891964,-28.613521,7501.22,5/day,True,True,False,3,False,+913440018683,State Bank of India
894882958585,cef9f963-84a6-4bce-a5de-914684af0e54,7527.5,2024-03-28 02:57:45,Travel,P2M,a102b6ec-aeb2-4970-802a-47c678a0d1e7,11.110.86.29,35.173012,37.173790,7434.21,5/day,False,True,True,0,False,+913714158860,ICICI Bank
